,merchant_code,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
3689,813.0,2130000.0,3.0,0.0,0.0,0.0,100.0,2.0,4.0
3690,812.0,2152000.0,27.0,0.0,0.0,0.0,97.0,8.0,31.0
3691,825.0,1934000.0,7.0,0.0,0.0,207.0,98.0,137.0,488.0
3692,801.0,2725000.0,54.0,2725000.0,1.0,143.0,99.0,141.0,319.0
3693,833.0,2125000.0,5.0,0.0,0.0,26.0,100.0,12.0,68.0
3694,849.0,2849000.0,3.0,22792000.0,8.0,5019.0,99.0,164.0,348.0
3695,852.0,1938000.0,98.0,1938000.0,1.0,26.0,99.0,21.0,25.0
3696,848.0,2175000.0,5.0,10875000.0,5.0,200.0,100.0,24.0,43.0
3697,819.0,1918000.0,6.0,0.0,0.0,90.0,99.0,25.0,65.0
3698,840.0,2105000.0,4.0,-6315000.0,-3.0,146.0,100.0,37.0,160.0
3699,815.0,2120000.0,15.0,-120840000.0,-57.0,402.0,98.0,179.0,1222.0
3700,813.0,2795000.0,5.0,0.0,0.0,18.0,100.0,9.0,14.0
3701,859.0,1937000.0,4.0,0.0,0.0,79.0,95.0,24.0,83.0
3702,848.0,2199000.0,4.0,0.0,0.0,15.0,100.0,28.0,51.0
3703,842.0,1940000.0,3.0,0.0,0.0,29.0,98.0,12.0,38.0
3704,852.0,2135000.0,37.0,29890000.0,14.0,192.0,98.0,169.0,392.0
3705,818.0,2713000.0,3.0,0.0,0.0,0.0,99.0,24.0,85.0
3706,849.0,2849000.0,4.0,54131000.0,19.0,800.0,99.0,172.0,380.0
3707,826.0,2685000.0,5.0,0.0,0.0,23.0,98.0,16.0,54.0
3708,818.0,2713000.0,3.0,0.0,0.0,21.0,99.0,24.0,85.0
3709,819.0,1918000.0,9.0,0.0,0.0,90.0,99.0,25.0,62.0
3710,813.0,2130000.0,3.0,0.0,0.0,2.0,100.0,2.0,5.0
3711,828.0,2117000.0,2.0,2117000.0,1.0,20.0,100.0,3.0,50.0
3712,801.0,2100000.0,9966.0,0.0,0.0,0.0,98.0,85.0,195.0
3713,805.0,5899000.0,10.0,0.0,0.0,310.0,100.0,21.0,29.0
3714,801.0,6000000.0,5.0,0.0,0.0,83.0,100.0,11.0,22.0
3715,805.0,5899000.0,10.0,0.0,0.0,439.0,100.0,21.0,29.0
3716,863.0,6449000.0,2.0,19347000.0,3.0,116.0,96.0,5.0,12.0
3717,851.0,7300000.0,17.0,0.0,0.0,49.0,100.0,15.0,30.0
3718,851.0,3999000.0,9964.0,3999000.0,1.0,1478.0,98.0,71.0,116.0
3719,813.0,2065000.0,2.0,0.0,0.0,18.0,97.0,227.0,492.0
3720,851.0,3900000.0,49.0,0.0,0.0,1543.0,98.0,71.0,116.0
3721,813.0,2065000.0,2.0,0.0,0.0,16.0,97.0,227.0,492.0
3722,851.0,6550000.0,1.0,0.0,0.0,0.0,97.0,194.0,348.0
3723,852.0,6550000.0,95.0,0.0,0.0,0.0,98.0,84.0,171.0
3724,811.0,1649000.0,5.0,14841000.0,9.0,278.0,100.0,52.0,129.0
3725,819.0,1699000.0,4.0,0.0,0.0,0.0,97.0,364.0,825.0
3726,836.0,1659000.0,1.0,6636000.0,4.0,1143.0,97.0,41.0,100.0
3727,818.0,1700000.0,117.0,0.0,0.0,0.0,97.0,120.0,280.0
3728,851.0,4850000.0,1.0,19400000.0,4.0,706.0,99.0,66.0,111.0
3729,851.0,6350000.0,4.0,6350000.0,1.0,867.0,97.0,29.0,38.0
3730,805.0,2599000.0,1.0,0.0,0.0,1255.0,97.0,56.0,84.0
3731,801.0,2575000.0,11.0,-2575000.0,-1.0,90.0,98.0,13.0,26.0
3732,828.0,2565000.0,19.0,0.0,0.0,22.0,93.0,12.0,17.0
3733,854.0,15499000.0,1.0,0.0,0.0,146.0,96.0,5.0,16.0
3734,854.0,15499000.0,1.0,0.0,0.0,0.0,96.0,5.0,15.0
3735,811.0,7799000.0,3.0,0.0,0.0,700.0,100.0,17.0,38.0
3736,840.0,789000.0,2.0,0.0,0.0,0.0,99.0,27.0,289.0
3737,4.0,847600.0,4.0,0.0,0.0,0.0,100.0,18.0,112.0
3738,813.0,2200000.0,5.0,2200000.0,1.0,308.0,97.0,98.0,183.0
3739,816.0,2799000.0,7.0,0.0,0.0,0.0,100.0,5.0,9.0
3740,813.0,2110000.0,8.0,8440000.0,4.0,1376.0,97.0,97.0,180.0
3741,815.0,2029000.0,81.0,50725000.0,25.0,266.0,98.0,131.0,376.0
3742,826.0,7299000.0,3.0,0.0,0.0,0.0,100.0,5.0,14.0
3743,836.0,1035000.0,9.0,0.0,0.0,14.0,99.0,78.0,639.0
3744,836.0,1035000.0,9.0,1035000.0,1.0,62.0,99.0,78.0,639.0
3745,822.0,1030000.0,20.0,0.0,0.0,9.0,96.0,10.0,108.0
3746,822.0,1022000.0,98.0,0.0,0.0,62.0,99.0,36.0,330.0
3747,825.0,1030000.0,4.0,0.0,0.0,26.0,96.0,317.0,2489.0
3748,822.0,1030000.0,19.0,0.0,0.0,14.0,96.0,10.0,108.0
3749,825.0,1030000.0,4.0,0.0,0.0,23.0,96.0,315.0,2488.0
3750,842.0,1020000.0,10.0,0.0,0.0,79.0,97.0,69.0,459.0
3751,841.0,1010000.0,11.0,5050000.0,5.0,32.0,97.0,49.0,407.0
3752,826.0,9599000.0,2.0,0.0,0.0,329.0,100.0,24.0,46.0
3753,826.0,6399000.0,1.0,0.0,0.0,135.0,98.0,34.0,61.0
3754,813.0,9600000.0,1.0,0.0,0.0,16.0,100.0,8.0,14.0
3755,826.0,9599000.0,2.0,0.0,0.0,72.0,100.0,26.0,49.0
3756,864.0,6899000.0,1.0,0.0,0.0,147.0,100.0,9.0,12.0
3757,865.0,8325000.0,5.0,16650000.0,2.0,406.0,100.0,36.0,83.0
3758,824.0,8290000.0,12.0,16580000.0,2.0,306.0,94.0,11.0,36.0
3759,816.0,1999000.0,45.0,0.0,0.0,33.0,100.0,7.0,8.0
3760,841.0,1250000.0,30.0,38750000.0,31.0,131.0,99.0,318.0,1898.0
3761,816.0,1999000.0,45.0,0.0,0.0,25.0,100.0,7.0,8.0
3762,808.0,3699000.0,999965.0,3699000.0,1.0,54.0,98.0,16.0,37.0
3763,803.0,3699000.0,97.0,0.0,0.0,0.0,100.0,2.0,7.0
3764,808.0,3399000.0,83.0,0.0,0.0,32.0,92.0,8.0,17.0
3765,808.0,3699000.0,77.0,0.0,0.0,45.0,100.0,7.0,23.0
3766,808.0,3699000.0,999966.0,0.0,0.0,20.0,98.0,16.0,36.0
3767,826.0,3330000.0,9.0,0.0,0.0,301.0,99.0,59.0,144.0
3768,820.0,2972000.0,20.0,11888000.0,4.0,1858.0,97.0,125.0,333.0
3769,820.0,2959000.0,11.0,0.0,0.0,0.0,97.0,116.0,321.0
3770,842.0,2975000.0,10.0,0.0,0.0,0.0,98.0,51.0,136.0
3771,811.0,2950000.0,7.0,-23600000.0,-8.0,1288.0,99.0,245.0,541.0
3772,818.0,3320000.0,2.0,29880000.0,9.0,572.0,100.0,36.0,77.0
3773,4.0,3395200.0,8.0,0.0,0.0,0.0,100.0,24.0,42.0
3774,811.0,2995000.0,11.0,-26955000.0,-9.0,709.0,99.0,272.0,601.0
3775,842.0,2950000.0,7.0,35400000.0,12.0,394.0,98.0,52.0,148.0
3776,833.0,3350000.0,1.0,3350000.0,1.0,74.0,100.0,7.0,28.0
3777,4.0,2952700.0,22.0,2952700.0,1.0,112.0,95.0,23.0,47.0
3778,801.0,3355000.0,7.0,20130000.0,6.0,266.0,98.0,122.0,260.0
3779,825.0,3314000.0,4.0,66280000.0,20.0,2775.0,97.0,313.0,745.0
3780,820.0,2959000.0,10.0,26631000.0,9.0,521.0,97.0,118.0,330.0
3781,813.0,3350000.0,1.0,0.0,0.0,7.0,100.0,3.0,9.0
3782,804.0,3325000.0,5.0,6650000.0,2.0,20.0,88.0,5.0,31.0
3783,859.0,2746300.0,3.0,-8238900.0,-3.0,87.0,100.0,11.0,28.0
3784,849.0,3099000.0,9.0,120861000.0,39.0,4793.0,96.0,298.0,554.0
3785,828.0,3335000.0,1.0,0.0,0.0,149.0,100.0,19.0,39.0
3786,812.0,2954000.0,1546.0,5908000.0,2.0,212.0,98.0,10.0,26.0
3787,848.0,3399000.0,5.0,27192000.0,8.0,211.0,100.0,45.0,65.0
3788,861.0,2959000.0,3.0,0.0,0.0,0.0,98.0,59.0,79.0
3789,820.0,3349000.0,14.0,0.0,0.0,0.0,98.0,162.0,438.0
3790,804.0,3400000.0,5.0,0.0,0.0,14.0,88.0,5.0,31.0
3791,856.0,2959000.0,1.0,0.0,0.0,7.0,100.0,2.0,19.0
3792,841.0,3325000.0,6.0,3325000.0,1.0,49.0,99.0,53.0,166.0
3793,829.0,3450000.0,1.0,0.0,0.0,215.0,98.0,61.0,97.0
3794,836.0,2949000.0,7.0,2949000.0,1.0,436.0,95.0,79.0,135.0
3795,805.0,2920000.0,1.0,0.0,0.0,0.0,100.0,102.0,284.0
3796,820.0,2959000.0,8.0,-14795000.0,-5.0,533.0,97.0,119.0,325.0
3797,836.0,3329000.0,0.0,0.0,0.0,152.0,95.0,96.0,159.0
3798,841.0,3335000.0,5.0,0.0,0.0,0.0,99.0,48.0,139.0
3799,825.0,2948000.0,3.0,0.0,0.0,146.0,99.0,185.0,518.0
3800,816.0,3049000.0,10.0,0.0,0.0,0.0,98.0,20.0,53.0
3801,848.0,3399000.0,4.0,10197000.0,3.0,18.0,100.0,52.0,71.0
3802,4.0,3334300.0,45.0,13337200.0,4.0,218.0,100.0,27.0,53.0
3803,801.0,3355000.0,13.0,6710000.0,2.0,1111.0,98.0,121.0,252.0
3804,812.0,2954000.0,1542.0,5908000.0,2.0,208.0,98.0,10.0,30.0
3805,849.0,3099000.0,9.0,6198000.0,2.0,464.0,96.0,311.0,571.0
3806,836.0,2949000.0,4.0,17694000.0,6.0,113.0,95.0,83.0,144.0
3807,847.0,2650000.0,2.0,0.0,0.0,17.0,98.0,53.0,86.0
3808,847.0,2650000.0,2.0,0.0,0.0,144.0,98.0,53.0,86.0
3809,828.0,1750000.0,4.0,0.0,0.0,40.0,100.0,5.0,9.0
3810,805.0,2325000.0,999994.0,0.0,0.0,0.0,99.0,75.0,121.0
3811,813.0,3050000.0,7.0,0.0,0.0,49.0,97.0,23.0,68.0
3812,825.0,3725000.0,3.0,0.0,0.0,178.0,98.0,56.0,187.0
3813,4.0,3734200.0,10.0,0.0,0.0,26.0,100.0,8.0,12.0
3814,863.0,7499000.0,10.0,7499000.0,1.0,125.0,90.0,2.0,10.0
3815,805.0,9499000.0,1.0,0.0,0.0,352.0,100.0,2.0,5.0
3816,851.0,7250000.0,13.0,50750000.0,7.0,5128.0,100.0,99.0,150.0
3817,866.0,12499000.0,1.0,0.0,0.0,419.0,92.0,18.0,36.0
3818,809.0,8735000.0,1.0,0.0,0.0,0.0,100.0,11.0,22.0
3819,843.0,2190000.0,5.0,-15330000.0,-7.0,311.0,97.0,88.0,237.0
3820,816.0,2999000.0,21.0,5998000.0,2.0,199.0,98.0,15.0,33.0
3821,843.0,2280000.0,20.0,0.0,0.0,0.0,96.0,72.0,212.0
3822,816.0,2999000.0,32.0,17994000.0,6.0,125.0,100.0,8.0,22.0
3823,816.0,2999000.0,10.0,26991000.0,9.0,364.0,98.0,17.0,44.0
3824,843.0,1580000.0,7.0,0.0,0.0,0.0,100.0,6.0,8.0
3825,843.0,1580000.0,7.0,0.0,0.0,25.0,100.0,6.0,8.0
3826,805.0,1290000.0,1.0,218010000.0,169.0,4536.0,98.0,698.0,2264.0
3827,801.0,1375000.0,9967.0,1375000.0,1.0,95.0,98.0,19.0,39.0
3828,818.0,1280000.0,9.0,-3840000.0,-3.0,72.0,98.0,179.0,648.0
3829,849.0,1999000.0,3.0,0.0,0.0,0.0,98.0,134.0,248.0
3830,849.0,1999000.0,3.0,17991000.0,9.0,291.0,98.0,137.0,260.0
3831,836.0,1325000.0,7.0,1325000.0,1.0,47.0,97.0,254.0,1304.0
3832,801.0,1375000.0,9966.0,0.0,0.0,202.0,98.0,19.0,40.0
3833,811.0,1319000.0,1.0,3957000.0,3.0,35.0,99.0,30.0,88.0
3834,811.0,1319000.0,6.0,0.0,0.0,0.0,99.0,43.0,142.0
3835,825.0,1299000.0,8.0,2598000.0,2.0,366.0,97.0,932.0,3996.0
3836,825.0,1303000.0,13.0,-9121000.0,-7.0,159.0,97.0,930.0,3994.0
3837,825.0,1305000.0,17.0,54810000.0,42.0,196.0,96.0,923.0,3999.0
3838,835.0,1565000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,867.0,3250000.0,2.0,3250000.0,1.0,39.0,100.0,2.0,5.0
3840,836.0,13195000.0,3.0,26390000.0,2.0,207.0,98.0,18.0,34.0
3841,836.0,13215000.0,2.0,-52860000.0,-4.0,227.0,99.0,21.0,37.0
3842,854.0,18499000.0,3.0,0.0,0.0,555.0,100.0,17.0,45.0
3843,813.0,1665000.0,2.0,0.0,0.0,38.0,97.0,297.0,688.0
3844,813.0,1665000.0,2.0,0.0,0.0,45.0,97.0,297.0,688.0
3845,813.0,1665000.0,2.0,0.0,0.0,62.0,97.0,297.0,688.0
3846,813.0,1420000.0,6.0,0.0,0.0,0.0,96.0,5.0,16.0
3847,815.0,1165000.0,165.0,0.0,0.0,558.0,96.0,410.0,1115.0
3848,828.0,1175000.0,9.0,3525000.0,3.0,90.0,97.0,48.0,130.0
3849,825.0,1172000.0,1.0,0.0,0.0,50.0,94.0,35.0,102.0
3850,805.0,1172000.0,2.0,18752000.0,16.0,1782.0,97.0,371.0,926.0
3851,816.0,1299000.0,3.0,0.0,0.0,10.0,100.0,2.0,4.0
3852,825.0,1172000.0,5.0,0.0,0.0,0.0,94.0,35.0,99.0
3853,813.0,1220000.0,10.0,0.0,0.0,7.0,96.0,10.0,37.0
3854,4.0,1227200.0,38.0,0.0,0.0,15.0,97.0,16.0,28.0
3855,828.0,1175000.0,6.0,1175000.0,1.0,95.0,97.0,50.0,133.0
3856,815.0,1165000.0,140.0,40775000.0,35.0,699.0,96.0,417.0,1160.0
3857,840.0,1675000.0,12.0,1675000.0,1.0,36.0,100.0,16.0,46.0
3858,801.0,1700000.0,6.0,0.0,0.0,31.0,96.0,5.0,11.0
3859,801.0,1700000.0,7.0,0.0,0.0,0.0,100.0,4.0,10.0
3860,820.0,1679000.0,29.0,1679000.0,1.0,73.0,97.0,51.0,143.0
3861,813.0,1730000.0,2.0,5190000.0,3.0,935.0,99.0,38.0,73.0
3862,840.0,1675000.0,7.0,-6700000.0,-4.0,72.0,100.0,16.0,45.0
3863,813.0,1730000.0,5.0,0.0,0.0,0.0,99.0,38.0,70.0
3864,820.0,1679000.0,26.0,5037000.0,3.0,119.0,97.0,51.0,146.0
3865,813.0,1225000.0,4.0,0.0,0.0,117.0,97.0,49.0,166.0
3866,807.0,850000.0,7.0,0.0,0.0,54.0,97.0,42.0,315.0
3867,813.0,875000.0,19.0,875000.0,1.0,71.0,98.0,34.0,161.0
3868,813.0,875000.0,19.0,-5250000.0,-6.0,108.0,98.0,32.0,160.0
3869,815.0,845000.0,49.0,16900000.0,20.0,309.0,97.0,197.0,1433.0
3870,813.0,850000.0,10.0,0.0,0.0,0.0,98.0,31.0,159.0
3871,811.0,1699000.0,2.0,1699000.0,1.0,55.0,100.0,8.0,27.0
3872,808.0,1999000.0,85.0,0.0,0.0,14.0,100.0,3.0,9.0
3873,803.0,1999000.0,97.0,0.0,0.0,29.0,100.0,3.0,3.0
3874,803.0,1999000.0,999.0,0.0,0.0,6.0,100.0,1.0,3.0
3875,803.0,1999000.0,97.0,0.0,0.0,7.0,100.0,3.0,3.0
3876,803.0,1999000.0,91.0,0.0,0.0,9.0,100.0,8.0,18.0
3877,808.0,1999000.0,86.0,0.0,0.0,31.0,73.0,3.0,8.0
3878,4.0,1501300.0,2.0,0.0,0.0,35.0,97.0,52.0,125.0
3879,809.0,1550000.0,8.0,0.0,0.0,0.0,99.0,43.0,139.0
3880,816.0,1749000.0,1.0,0.0,0.0,0.0,100.0,2.0,6.0
3881,813.0,1760000.0,5.0,0.0,0.0,30.0,99.0,23.0,42.0
3882,825.0,1441000.0,5.0,0.0,0.0,0.0,95.0,244.0,1117.0
3883,805.0,2020000.0,40.0,0.0,0.0,0.0,98.0,546.0,1199.0
3884,825.0,2050000.0,1.0,4100000.0,2.0,172.0,98.0,21.0,67.0
3885,829.0,1799000.0,11.0,0.0,0.0,0.0,97.0,635.0,1566.0
3886,813.0,2300000.0,5.0,0.0,0.0,168.0,96.0,99.0,262.0
3887,813.0,2150000.0,10.0,4300000.0,2.0,893.0,97.0,36.0,94.0
3888,836.0,2055000.0,6.0,4110000.0,2.0,259.0,99.0,71.0,118.0
3889,805.0,1449000.0,101.0,55062000.0,38.0,3298.0,97.0,2842.0,7724.0
3890,815.0,1499000.0,189.0,23984000.0,16.0,543.0,96.0,607.0,1905.0
3891,836.0,1445000.0,8.0,5780000.0,4.0,154.0,95.0,464.0,1822.0
3892,813.0,2085000.0,6.0,0.0,0.0,57.0,97.0,37.0,101.0
3893,836.0,1449000.0,15.0,0.0,0.0,0.0,95.0,459.0,1815.0
3894,813.0,2150000.0,7.0,0.0,0.0,0.0,100.0,8.0,13.0
3895,828.0,2045000.0,3.0,2045000.0,1.0,31.0,98.0,13.0,25.0
3896,868.0,1980000.0,999990.0,1980000.0,1.0,18.0,100.0,19.0,27.0
3897,869.0,980000.0,999937.0,2940000.0,3.0,19.0,99.0,54.0,84.0
3898,870.0,1000000.0,64.0,0.0,0.0,16.0,100.0,25.0,28.0
3899,871.0,1800000.0,999959.0,0.0,0.0,46.0,100.0,74.0,82.0
3900,872.0,1900000.0,999975.0,0.0,0.0,10.0,95.0,12.0,58.0
3901,872.0,1900000.0,999975.0,0.0,0.0,9.0,95.0,12.0,58.0
3902,3.0,2049900.0,3.0,0.0,0.0,366.0,98.0,163.0,335.0
3903,874.0,3000000.0,2.0,0.0,0.0,27.0,100.0,20.0,28.0
3904,875.0,2049000.0,999997.0,0.0,0.0,47.0,97.0,116.0,210.0
3905,876.0,2049900.0,37.0,2049900.0,1.0,46.0,98.0,77.0,184.0
3906,877.0,2010000.0,17.0,2010000.0,1.0,48.0,98.0,121.0,299.0
3907,878.0,2699000.0,999999.0,0.0,0.0,15.0,100.0,19.0,20.0
3908,879.0,1969000.0,999975.0,0.0,0.0,32.0,86.0,6.0,29.0
3909,877.0,2010000.0,7.0,0.0,0.0,0.0,98.0,113.0,277.0
3910,880.0,1950000.0,2.0,0.0,0.0,29.0,97.0,45.0,101.0
3911,876.0,2049900.0,36.0,0.0,0.0,18.0,98.0,77.0,186.0
3912,881.0,2100000.0,9983.0,0.0,0.0,21.0,92.0,14.0,31.0
3913,879.0,1969000.0,999978.0,0.0,0.0,0.0,86.0,6.0,26.0
3914,882.0,2750000.0,999955.0,11000000.0,4.0,24.0,100.0,35.0,66.0
3915,883.0,2199900.0,999993.0,0.0,0.0,10.0,98.0,70.0,133.0
3916,884.0,3020000.0,999992.0,0.0,0.0,18.0,100.0,34.0,83.0
3917,3.0,2049900.0,18.0,0.0,0.0,16.0,97.0,16.0,29.0
3918,28.0,2049000.0,999972.0,0.0,0.0,0.0,97.0,93.0,209.0
3919,879.0,1969000.0,999975.0,5907000.0,3.0,28.0,86.0,6.0,29.0
3920,11.0,2050000.0,9963.0,0.0,0.0,20.0,88.0,120.0,275.0
3921,887.0,3500000.0,1.0,0.0,0.0,1.0,100.0,9.0,78.0
3922,881.0,2500000.0,9983.0,0.0,0.0,0.0,92.0,14.0,31.0
3923,883.0,2199900.0,999993.0,0.0,0.0,71.0,98.0,70.0,133.0
3924,888.0,2750000.0,999934.0,0.0,0.0,0.0,98.0,16.0,66.0
3925,889.0,2075000.0,9996.0,0.0,0.0,27.0,97.0,73.0,136.0
3926,890.0,2750000.0,999999.0,0.0,0.0,14.0,100.0,25.0,34.0
3927,877.0,1950000.0,9999.0,0.0,0.0,7.0,98.0,30.0,63.0
3928,875.0,2049000.0,999997.0,0.0,0.0,8.0,97.0,116.0,210.0
3929,875.0,2049000.0,999997.0,0.0,0.0,4.0,97.0,116.0,210.0
3930,11.0,3199000.0,999796.0,6398000.0,2.0,140.0,86.0,119.0,276.0
3931,891.0,3600000.0,9.0,0.0,0.0,7.0,100.0,9.0,33.0
3932,892.0,3300000.0,2.0,0.0,0.0,0.0,100.0,2.0,16.0
3933,893.0,3699000.0,9993.0,0.0,0.0,31.0,100.0,1.0,7.0
3934,877.0,3599000.0,9976.0,0.0,0.0,3.0,98.0,37.0,71.0
3935,894.0,3449000.0,11.0,0.0,0.0,46.0,96.0,28.0,141.0
3936,895.0,3350000.0,1.0,0.0,0.0,5.0,100.0,14.0,23.0
3937,896.0,3509000.0,39.0,0.0,0.0,0.0,100.0,4.0,9.0
3938,897.0,4000000.0,999995.0,0.0,0.0,0.0,100.0,15.0,54.0
3939,28.0,3369000.0,9999.0,0.0,0.0,0.0,99.0,23.0,42.0
3940,898.0,3699000.0,999950.0,7398000.0,2.0,9.0,100.0,31.0,71.0
3941,899.0,3999000.0,999958.0,0.0,0.0,5.0,100.0,6.0,41.0
3942,877.0,3399000.0,9976.0,0.0,0.0,80.0,98.0,37.0,71.0
3943,900.0,4000000.0,999910.0,0.0,0.0,7.0,100.0,24.0,97.0
3944,901.0,3700000.0,999989.0,0.0,0.0,0.0,100.0,19.0,26.0
3945,902.0,3450000.0,11.0,0.0,0.0,3.0,99.0,20.0,75.0
3946,903.0,3369000.0,1.0,0.0,0.0,0.0,100.0,54.0,74.0
3947,875.0,3499000.0,9927.0,31491000.0,9.0,361.0,97.0,406.0,864.0
3948,904.0,3750000.0,999999.0,0.0,0.0,1.0,100.0,6.0,44.0
3949,905.0,3999000.0,9932.0,0.0,0.0,29.0,100.0,98.0,179.0
3950,906.0,3640000.0,22.0,0.0,0.0,5.0,100.0,3.0,3.0
3951,907.0,3699000.0,999937.0,0.0,0.0,1.0,100.0,2.0,62.0
3952,889.0,3350000.0,5.0,6700000.0,2.0,95.0,98.0,44.0,90.0
3953,881.0,3400000.0,9995.0,0.0,0.0,0.0,100.0,8.0,20.0
3954,908.0,3399000.0,766.0,0.0,0.0,90.0,97.0,109.0,234.0
3955,909.0,3399000.0,1.0,0.0,0.0,36.0,100.0,84.0,158.0
3956,11.0,3150000.0,999818.0,28350000.0,9.0,200.0,87.0,115.0,282.0
3957,905.0,3999000.0,9932.0,0.0,0.0,2.0,100.0,98.0,179.0
3958,910.0,1990000.0,29.0,0.0,0.0,56.0,99.0,22.0,65.0
3959,911.0,3200000.0,2.0,35200000.0,11.0,1176.0,98.0,68.0,141.0
3960,912.0,3369900.0,9980.0,0.0,0.0,39.0,98.0,42.0,72.0
3961,900.0,4000000.0,999910.0,4000000.0,1.0,3.0,100.0,24.0,97.0
3962,913.0,3400000.0,9998.0,0.0,0.0,58.0,100.0,2.0,6.0
3963,914.0,3600000.0,1.0,0.0,0.0,15.0,99.0,56.0,132.0
3964,915.0,4000000.0,999978.0,0.0,0.0,1.0,100.0,34.0,81.0
3965,916.0,3350000.0,1.0,20100000.0,6.0,11.0,92.0,15.0,76.0
3966,917.0,3999000.0,3.0,0.0,0.0,0.0,100.0,7.0,11.0
3967,891.0,3600000.0,9.0,0.0,0.0,2.0,100.0,9.0,33.0
3968,889.0,3330000.0,4.0,3330000.0,1.0,129.0,98.0,45.0,91.0
3969,888.0,4050000.0,999906.0,0.0,0.0,4.0,100.0,43.0,95.0
3970,918.0,3313000.0,108.0,0.0,0.0,61.0,98.0,74.0,161.0
3971,919.0,3990000.0,9977.0,0.0,0.0,5.0,100.0,53.0,97.0
3972,920.0,3174000.0,1.0,0.0,0.0,0.0,99.0,26.0,36.0
3973,921.0,3500000.0,9965.0,0.0,0.0,0.0,100.0,32.0,47.0
3974,906.0,3650000.0,22.0,0.0,0.0,2.0,100.0,3.0,3.0
3975,905.0,3999000.0,9932.0,0.0,0.0,3.0,100.0,98.0,179.0
3976,922.0,3600000.0,19.0,0.0,0.0,5.0,98.0,13.0,43.0
3977,923.0,3625000.0,9988.0,7250000.0,2.0,37.0,99.0,60.0,101.0
3978,900.0,4000000.0,999911.0,12000000.0,3.0,25.0,100.0,24.0,96.0
3979,924.0,3399000.0,100.0,0.0,0.0,47.0,100.0,6.0,12.0
3980,925.0,3999000.0,14.0,0.0,0.0,0.0,98.0,17.0,36.0
3981,926.0,3300000.0,13.0,9900000.0,3.0,47.0,98.0,41.0,103.0
3982,927.0,3399000.0,10.0,0.0,0.0,0.0,100.0,82.0,335.0
3983,883.0,3450000.0,64.0,-3450000.0,-1.0,60.0,99.0,115.0,232.0
3984,908.0,3175000.0,804.0,0.0,0.0,0.0,97.0,90.0,199.0
3985,928.0,3499000.0,18.0,0.0,0.0,15.0,99.0,135.0,188.0
3986,929.0,3699000.0,12.0,0.0,0.0,7.0,99.0,59.0,161.0
3987,911.0,3350000.0,1.0,0.0,0.0,0.0,98.0,73.0,161.0
3988,929.0,3699000.0,2.0,0.0,0.0,0.0,99.0,53.0,145.0
3989,905.0,3999000.0,9932.0,0.0,0.0,6.0,100.0,98.0,179.0
3990,930.0,3999000.0,4.0,0.0,0.0,3.0,100.0,8.0,16.0
3991,876.0,3499900.0,71.0,0.0,0.0,34.0,99.0,66.0,139.0
3992,875.0,3499000.0,9923.0,0.0,0.0,509.0,97.0,409.0,860.0
3993,931.0,3475000.0,2.0,3475000.0,1.0,44.0,97.0,34.0,75.0
3994,896.0,3600000.0,15.0,0.0,0.0,14.0,100.0,4.0,19.0
3995,932.0,3749999.0,10.0,0.0,0.0,4.0,100.0,19.0,94.0
3996,933.0,4000000.0,999932.0,0.0,0.0,5.0,100.0,10.0,67.0
3997,13.0,3499900.0,9900.0,0.0,0.0,46.0,99.0,143.0,250.0
3998,925.0,3999000.0,14.0,0.0,0.0,2.0,98.0,17.0,36.0
3999,935.0,3369000.0,1.0,0.0,0.0,0.0,100.0,48.0,63.0
4000,875.0,3499000.0,9923.0,48986000.0,14.0,516.0,97.0,413.0,874.0
4001,936.0,4305000.0,999999.0,0.0,0.0,18.0,100.0,35.0,48.0
4002,937.0,1400000.0,3.0,0.0,0.0,7.0,100.0,3.0,49.0
4003,938.0,2000000.0,999982.0,0.0,0.0,11.0,99.0,44.0,56.0
4004,939.0,1400000.0,188.0,0.0,0.0,49.0,88.0,28.0,37.0
4005,940.0,4200000.0,999932.0,0.0,0.0,16.0,100.0,20.0,81.0
4006,28.0,3099000.0,999999.0,0.0,0.0,0.0,99.0,23.0,34.0
4007,941.0,3000000.0,199.0,0.0,0.0,37.0,90.0,171.0,432.0
4008,883.0,2950000.0,999999.0,0.0,0.0,0.0,94.0,42.0,66.0
4009,942.0,2000000.0,999999.0,0.0,0.0,0.0,100.0,41.0,70.0
4010,943.0,3000000.0,196.0,0.0,0.0,0.0,89.0,106.0,227.0
4011,944.0,3700000.0,999988.0,0.0,0.0,0.0,100.0,22.0,36.0
4012,945.0,3400000.0,999929.0,0.0,0.0,13.0,99.0,34.0,77.0
4013,946.0,4099000.0,10.0,0.0,0.0,16.0,100.0,36.0,42.0
4014,947.0,3500000.0,999992.0,0.0,0.0,15.0,100.0,36.0,43.0
4015,948.0,4000000.0,999963.0,0.0,0.0,229.0,100.0,27.0,52.0
4016,948.0,4000000.0,999963.0,0.0,0.0,19.0,100.0,27.0,52.0
4017,949.0,3599000.0,999999.0,0.0,0.0,28.0,98.0,38.0,61.0
4018,950.0,3399000.0,1.0,0.0,0.0,0.0,100.0,14.0,28.0
4019,951.0,2785000.0,5.0,0.0,0.0,6.0,100.0,51.0,105.0
